"NLA_ID","Comid","MaxDist","PercentImperv_MaxDist","ImpervAreaKm2_MaxDist","PercentNA_MaxDist","WaterKm2_MaxDist","IceSnowKm2_MaxDist","DevOpenKm2_MaxDist","DevLowKm2_MaxDist","DevMedKm2_MaxDist","DevHighKm2_MaxDist","BarrenKm2_MaxDist","DeciduousKm2_MaxDist","EvergreenKm2_MaxDist","MixedForKm2_MaxDist","ShrubKm2_MaxDist","GrassKm2_MaxDist","PastureKm2_MaxDist","CropsKm2_MaxDist","WoodyWetKm2_MaxDist","HerbWetKm2_MaxDist","NLCD_NA_Per_MaxDist","WaterPer_MaxDist","IceSnowPer_MaxDist","DevOpenPer_MaxDist","DevLowPer_MaxDist","DevMedPer_MaxDist","DevHighPer_MaxDist","BarrenPer_MaxDist","DeciduousPer_MaxDist","EvergreenPer_MaxDist","MixedForPer_MaxDist","ShrubPer_MaxDist","GrassPer_MaxDist","PasturePer_MaxDist","CropsPer_MaxDist","WoodyWetPer_MaxDist","HerbWetPer_MaxDist","PercentImperv_300m","ImpervAreaKm2_300m","PercentNA_300m","WaterKm2_300m","IceSnowKm2_300m","DevOpenKm2_300m","DevLowKm2_300m","DevMedKm2_300m","DevHighKm2_300m","BarrenKm2_300m","DeciduousKm2_300m","EvergreenKm2_300m","MixedForKm2_300m","ShrubKm2_300m","GrassKm2_300m","PastureKm2_300m","CropsKm2_300m","WoodyWetKm2_300m","HerbWetKm2_300m","NLCD_NA_Per_300m","WaterPer_300m","IceSnowPer_300m","DevOpenPer_300m","DevLowPer_300m","DevMedPer_300m","DevHighPer_300m","BarrenPer_300m","DeciduousPer_300m","EvergreenPer_300m","MixedForPer_300m","ShrubPer_300m","GrassPer_300m","PasturePer_300m","CropsPer_300m","WoodyWetPer_300m","HerbWetPer_300m","PercentImperv_1500m","ImpervAreaKm2_1500m","PercentNA_1500m","WaterKm2_1500m","IceSnowKm2_1500m","DevOpenKm2_1500m","DevLowKm2_1500m","DevMedKm2_1500m","DevHighKm2_1500m","BarrenKm2_1500m","DeciduousKm2_1500m","EvergreenKm2_1500m","MixedForKm2_1500m","ShrubKm2_1500m","GrassKm2_1500m","PastureKm2_1500m","CropsKm2_1500m","WoodyWetKm2_1500m","HerbWetKm2_1500m","NLCD_NA_Per_1500m","WaterPer_1500m","IceSnowPer_1500m","DevOpenPer_1500m","DevLowPer_1500m","DevMedPer_1500m","DevHighPer_1500m","BarrenPer_1500m","DeciduousPer_1500m","EvergreenPer_1500m","MixedForPer_1500m","ShrubPer_1500m","GrassPer_1500m","PasturePer_1500m","CropsPer_1500m","WoodyWetPer_1500m","HerbWetPer_1500m","PercentImperv_3000m","ImpervAreaKm2_3000m","PercentNA_3000m","WaterKm2_3000m","IceSnowKm2_3000m","DevOpenKm2_3000m","DevLowKm2_3000m","DevMedKm2_3000m","DevHighKm2_3000m","BarrenKm2_3000m","DeciduousKm2_3000m","EvergreenKm2_3000m","MixedForKm2_3000m","ShrubKm2_3000m","GrassKm2_3000m","PastureKm2_3000m","CropsKm2_3000m","WoodyWetKm2_3000m","HerbWetKm2_3000m","NLCD_NA_Per_3000m","WaterPer_3000m","IceSnowPer_3000m","DevOpenPer_3000m","DevLowPer_3000m","DevMedPer_3000m","DevHighPer_3000m","BarrenPer_3000m","DeciduousPer_3000m","EvergreenPer_3000m","MixedForPer_3000m","ShrubPer_3000m","GrassPer_3000m","PasturePer_3000m","CropsPer_3000m","WoodyWetPer_3000m","HerbWetPer_3000m"
"NLA06608-1130",12144358,332,3.37,0.162,0,0.2412,0,0.5346,0.3384,0.0198,0,0,0.7542,0.0171,0.0072,0.0279,0.0126,0.7002,0.3204,1.7946,0.0387,0,5.02,0,11.12,7.04,0.41,0,0,15.69,0.36,0.15,0.58,0.26,14.57,6.67,37.33,0.81,3.38,0.146,0,0.2376,0,0.495,0.3042,0.0153,0,0,0.6444,0.0171,0.0072,0.0198,0.0108,0.5868,0.2565,1.6884,0.0387,0,5.5,0,11.45,7.04,0.35,0,0,14.91,0.4,0.17,0.46,0.25,13.58,5.93,39.07,0.9,1.69,0.432,0,0.3852,0,1.5399,0.8262,0.0765,0,0,6.5979,0.1512,0.1269,0.09,0.1638,5.8356,4.5846,5.1408,0.0522,0,1.51,0,6.02,3.23,0.3,0,0,25.8,0.59,0.5,0.35,0.64,22.82,17.93,20.1,0.2,1.11,0.71,0,0.6507,0,3.4344,1.197,0.0918,0.0072,0,19.0143,0.2754,0.3393,0.2457,0.513,13.7916,13.5279,10.6794,0.0855,0,1.02,0,5.38,1.87,0.14,0.01,0,29.78,0.43,0.53,0.38,0.8,21.6,21.19,16.72,0.13
"NLA06608-1131",12259344,550,7.58,0.382,0,0.2655,0,0.3528,0.5139,0.2403,0.0297,0,0.108,0.0198,0,0,0,0.7659,1.0323,1.701,0.009,0,5.27,0,7,10.2,4.77,0.59,0,2.14,0.39,0,0,0,15.2,20.49,33.76,0.18,8.5,0.22,0,0.2061,0,0.225,0.3933,0.1017,0.0054,0,0.0441,0.0198,0,0,0,0.2376,0.2871,1.0602,0.009,0,7.96,0,8.69,15.19,3.93,0.21,0,1.7,0.76,0,0,0,9.18,11.09,40.95,0.35,4.71,0.833,0,1.107,0,1.5759,1.2699,0.4167,0.0558,0,0.5265,0.0252,0,0,0.0063,2.9286,5.346,4.4001,0.0225,0,6.26,0,8.91,7.18,2.36,0.32,0,2.98,0.14,0,0,0.04,16.56,30.24,24.89,0.13,4.4,2.149,0,5.7627,0,4.2012,2.7207,1.1268,0.3213,0.0045,2.0916,0.5022,0.0117,0,0.1242,7.0389,12.5343,12.3363,0.1071,0,11.79,0,8.59,5.57,2.31,0.66,0.01,4.28,1.03,0.02,0,0.25,14.4,25.64,25.24,0.22
"NLA06608-1134",6654439,1230,0.14,0.029,0,1.0044,0,0.7416,0,0,0,0,12.7998,0.8091,0,0.774,0.8658,0.2628,0,0.9612,1.9647,0,4.98,0,3.67,0,0,0,0,63.42,4.01,0,3.83,4.29,1.3,0,4.76,9.73,0.05,0.002,0,0.2169,0,0.0801,0,0,0,0,2.3418,0.2583,0,0.0486,0.2052,0.09,0,0.2745,0.7821,0,5.05,0,1.86,0,0,0,0,54.49,6.01,0,1.13,4.77,2.09,0,6.39,18.2,0.13,0.033,0,1.4094,0,0.864,0,0,0,0,16.1532,1.0314,0,1.1862,1.2132,0.3015,0,1.2033,2.3634,0,5.48,0,3.36,0,0,0,0,62.79,4.01,0,4.61,4.72,1.17,0,4.68,9.19,0.1,0.067,0,5.5269,0,1.8621,0,0,0,0,40.2354,2.8863,0,2.6928,2.1645,0.9504,0,3.1878,5.1093,0,8.55,0,2.88,0,0,0,0,62.27,4.47,0,4.17,3.35,1.47,0,4.93,7.91
"NLA06608-1141",22677686,391,12.61,0.262,0,0.0423,0,0.4941,0.5121,0.0855,0,0.0171,0,0,0,0.7209,0.2034,0,0,9e-04,9e-04,0,2.04,0,23.79,24.66,4.12,0,0.82,0,0,0,34.71,9.79,0,0,0.04,0.04,13.33,0.202,0,0.036,0,0.3474,0.4077,0.063,0,0.0171,0,0,0,0.5004,0.1413,0,0,9e-04,9e-04,0,2.38,0,22.93,26.91,4.16,0,1.13,0,0,0,33.03,9.33,0,0,0.06,0.06,12.89,1.671,0,0.0423,0,2.8512,2.5956,0.8712,0.0189,0.0387,0,0,0,4.2354,2.3103,0,0,9e-04,9e-04,0,0.33,0,21.99,20.02,6.72,0.15,0.3,0,0,0,32.67,17.82,0,0,0.01,0.01,14.17,5.632,0,0.0423,0,6.9732,6.5232,4.6008,0.0702,0.4131,0,0,0,13.3803,7.7013,0.0225,0.0099,0.0072,9e-04,0,0.11,0,17.54,16.41,11.58,0.18,1.04,0,0,0,33.67,19.38,0.06,0.02,0.02,0
"NLA06608-1143",2266861,70,0,0,0,0.0207,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0.0315,0,0,24.07,0,0,0,0,0,0,38.72,0,0,0,0,0,0,36.63,0,0.17,0.001,0,0.0234,0,0.0045,0,0.0018,0,0,0.3888,0,0.0297,0,0,0.0054,0,0.1053,0.0261,0,4,0,0.77,0,0.31,0,0,66.46,0,5.08,0,0,0.92,0,18,4.46,0.27,0.023,0,0.2709,0,0.5103,0,0.0072,0,0,4.7286,0.18,0.9963,0,0.0558,0.8001,0.1485,0.5184,0.2322,0,3.21,0,6.04,0,0.09,0,0,55.97,2.13,11.79,0,0.66,9.47,1.76,6.14,2.75,0.24,0.074,0,1.1943,0,1.377,0.0036,0.0072,0,0,15.8472,0.8091,3.3255,0.027,0.2628,5.0976,0.9882,0.9909,0.8262,0,3.88,0,4.48,0.01,0.02,0,0,51.52,2.63,10.81,0.09,0.85,16.57,3.21,3.22,2.69
"NLA06608-1145",4648254,319,0.83,0.012,0,0.0414,0,0.2169,0,0,0,0,0.1233,0,0,0.0468,0.0081,0.4491,0.4311,0.135,0,0,2.85,0,14.94,0,0,0,0,8.49,0,0,3.22,0.56,30.93,29.69,9.3,0,0.81,0.011,0,0.0414,0,0.2034,0,0,0,0,0.1134,0,0,0.0468,0.0081,0.4248,0.3879,0.1269,0,0,3.06,0,15.03,0,0,0,0,8.38,0,0,3.46,0.6,31.4,28.67,9.38,0,1.04,0.125,0,0.1602,0,1.1862,0.1116,0.0144,0,0,1.6803,0,0.0045,0.4158,0.0234,3.492,4.3155,0.5994,0,0,1.33,0,9.88,0.93,0.12,0,0,14,0,0.04,3.46,0.19,29.09,35.95,4.99,0,1.18,0.445,0,0.2259,0,3.213,0.4455,0.1008,0.0198,0.333,10.9989,0,0.027,1.6407,0.1467,8.4591,10.3851,1.7775,0.018,0,0.6,0,8.5,1.18,0.27,0.05,0.88,29.1,0,0.07,4.34,0.39,22.38,27.48,4.7,0.05
"NLA06608-1147",4053355,323,26.43,0.36,0,0.1557,0,0.1701,0.4662,0.2295,0.0387,0,0.0054,0,0,0,0,0.0108,0.2547,0.0081,0.0225,0,11.43,0,12.49,34.23,16.85,2.84,0,0.4,0,0,0,0,0.79,18.7,0.59,1.65,26.55,0.329,0,0.1521,0,0.1503,0.4239,0.207,0.0378,0,0.0054,0,0,0,0,0.0099,0.2259,0.0045,0.0225,0,12.28,0,12.13,34.21,16.71,3.05,0,0.44,0,0,0,0,0.8,18.23,0.36,1.82,20.84,2.44,0,0.1773,0,1.044,2.9196,1.8585,0.2124,0.0063,0.0144,0,0.0072,0,0.1926,0.8055,4.329,0.0441,0.0981,0,1.51,0,8.92,24.93,15.87,1.81,0.05,0.12,0,0.06,0,1.64,6.88,36.97,0.38,0.84,11.8,4.406,0,1.1664,0,3.1095,4.941,3.3993,0.4041,0.0297,0.1944,0.0054,0.0126,0.0054,0.7632,2.5335,19.9089,0.531,0.3303,0,3.12,0,8.33,13.23,9.1,1.08,0.08,0.52,0.01,0.03,0.01,2.04,6.79,53.33,1.42,0.88
"NLA06608-1148",17392990,549,0.15,0.006,0,0.8766,0,0,0,0,0,0,0,0.0045,0,0,2.3157,0,0,0.0297,0.9108,0,21.19,0,0,0,0,0,0,0,0.11,0,0,55.98,0,0,0.72,22.02,0,0,0,0.7533,0,0,0,0,0,0,0,0,0,0,0.9108,0,0,0.0225,0.3663,0,36.69,0,0,0,0,0,0,0,0,0,0,44.36,0,0,1.1,17.84,0.14,0.022,0,1.4751,0,0,0,0,0,0,0,0.0063,0,0,10.2249,0,0.0423,0.1017,3.7152,0,9.48,0,0,0,0,0,0,0,0.04,0,0,65.69,0,0.27,0.65,23.87,0.19,0.087,0,2.826,0,0,0,0,0,0,0,0.0063,0,0.0162,34.6464,0,0.0423,0.2097,7.1748,0,6.29,0,0,0,0,0,0,0,0.01,0,0.04,77.13,0,0.09,0.47,15.97
"NLA06608-1150",7102457,259,0,0,0,0.0855,0,0,0,0,0,0,0.45,0.0198,0.2376,0.0324,0,0,0,0.1413,0.0639,0,8.3,0,0,0,0,0,0,43.69,1.92,23.07,3.15,0,0,0,13.72,6.2,0,0,0,0.1035,0,0,0,0,0,0,0.5418,0.0198,0.2835,0.0396,0,0,0,0.1575,0.081,0,8.44,0,0,0,0,0,0,44.16,1.61,23.11,3.23,0,0,0,12.84,6.6,0,0,0,2.4093,0,0,0,0,0,0,3.5217,0.3789,2.6568,0.4005,0,0,0,1.3581,0.7857,0,20.93,0,0,0,0,0,0,30.59,3.29,23.08,3.48,0,0,0,11.8,6.83,0,0,0,4.3893,0,0,0,0,0,0,7.7274,1.9449,12.5316,0.9738,0,0,0,7.5699,1.6938,0,11.92,0,0,0,0,0,0,20.98,5.28,34.02,2.64,0,0,0,20.55,4.6
"NLA06608-1151",20584550,219,0.44,0.005,0,0.0306,0,0,0,0,0,0,0,0.846,0,0.0441,0.1881,0,0,0,0.018,0,2.72,0,0,0,0,0,0,0,75.07,0,3.91,16.69,0,0,0,1.6,0.43,0.007,0,0.0531,0,0,0,0,0,0,0,1.1907,0,0.0549,0.2736,0,0,0,0.0405,0,3.29,0,0,0,0,0,0,0,73.82,0,3.4,16.96,0,0,0,2.51,0.34,0.046,0,0.2664,0,0,0,0,0,0,0,11.2158,0,0.099,1.6461,0,0,0,0.1539,0,1.99,0,0,0,0,0,0,0,83.82,0,0.74,12.3,0,0,0,1.15,0.21,0.085,0,0.2907,0,0.0054,0,0,0,0,0.027,35.0397,0,1.323,3.2778,0,0,0,0.5274,0,0.72,0,0.01,0,0,0,0,0.07,86.54,0,3.27,8.1,0,0,0,1.3
"NLA06608-1153",22961759,1140,0.24,0.103,0,0.3897,0,1.3815,0,0,0,0.009,0.2781,27.3249,0,1.8036,11.0592,0,0,0.0225,0,0,0.92,0,3.27,0,0,0,0.02,0.66,64.65,0,4.27,26.16,0,0,0.05,0,0.68,0.072,0,0.3492,0,0.9675,0,0,0,0,0.0675,6.2676,0,0.1791,2.7423,0,0,0.0225,0,0,3.3,0,9.13,0,0,0,0,0.64,59.15,0,1.69,25.88,0,0,0.21,0,0.19,0.109,0,0.3897,0,1.4463,0,0,0,0.0153,0.3834,36.8199,0,3.8889,14.0742,0,0,0.0306,0,0,0.68,0,2.54,0,0,0,0.03,0.67,64.54,0,6.82,24.67,0,0,0.05,0,0.2,0.252,0,0.5958,0,1.9791,0.0891,0.1053,0.009,0.1584,0.8361,91.2006,0.0873,13.9491,17.3286,0.4824,0,0.1062,0,0,0.47,0,1.56,0.07,0.08,0.01,0.12,0.66,71.85,0.07,10.99,13.65,0.38,0,0.08,0
"NLA06608-1155",14680610,153,0.35,0.001,0,0.1962,0,0.018,0,0,0,0,0,0,0,0,0.0513,0,0.0225,0,9e-04,0,67.89,0,6.23,0,0,0,0,0,0,0,0,17.75,0,7.79,0,0.31,0.29,0.002,0,0.4437,0,0.027,0,0,0,0,0,0,0,0,0.1674,0,0.0378,0,0.0234,0,63.48,0,3.86,0,0,0,0,0,0,0,0,23.95,0,5.41,0,3.35,0.16,0.014,0,2.7171,0,0.3177,0,0,0,0,0,0.0054,0,0,4.7502,0.3897,0.4311,0.0225,0.3969,0,30.09,0,3.52,0,0,0,0,0,0.06,0,0,52.6,4.32,4.77,0.25,4.39,0.13,0.041,0,8.6301,0,0.801,0.0045,0,0,0,0,0.0054,0,0,12.9879,2.6352,5.3541,0.0225,1.5219,0,27,0,2.51,0.01,0,0,0,0,0.02,0,0,40.63,8.24,16.75,0.07,4.76
"NLA06608-1162",12953712,278,1.45,0.029,0,0.1179,0,0.189,0.0495,0,0,0,0.4392,0.0279,0.0468,0.0081,0.0054,0,0.0108,0.9495,0.1503,0,5.91,0,9.48,2.48,0,0,0,22.03,1.4,2.35,0.41,0.27,0,0.54,47.62,7.54,1.35,0.029,0,0.1179,0,0.1989,0.0504,0,0,0,0.4923,0.0297,0.0495,0.009,0.0108,0,0.0144,1.0242,0.1566,0,5.47,0,9.23,2.34,0,0,0,22.86,1.38,2.3,0.42,0.5,0,0.67,47.55,7.27,0.65,0.1,0,0.7497,0,0.6426,0.2277,0,0,0,4.3956,0.1899,0.2106,0.0621,0.6039,0.2736,0.1017,7.0695,0.9,0,4.86,0,4.17,1.48,0,0,0,28.49,1.23,1.37,0.4,3.91,1.77,0.66,45.83,5.83,0.83,0.367,0,2.2455,0,1.8207,0.7344,0.036,0,0,12.7413,0.9621,1.0548,0.3087,2.0925,1.1277,0.5346,18.7884,1.9341,0,5.06,0,4.1,1.65,0.08,0,0,28.71,2.17,2.38,0.7,4.71,2.54,1.2,42.33,4.36
"NLA06608-1163",18489388,149,1.97,0.007,0,0.0198,0,0.0036,0.0243,0,0,0,0.0999,0,0,0.0027,0.0666,0,0.1233,0.0144,0,0,5.58,0,1.01,6.85,0,0,0,28.14,0,0,0.76,18.76,0,34.73,4.06,0,1.17,0.01,0,0.0198,0,0.0261,0.0279,0,0,0,0.1323,0,0,0.018,0.1152,0,0.4986,0.0144,0,0,2.32,0,3.06,3.27,0,0,0,15.53,0,0,2.11,13.52,0,58.52,1.69,0,0.42,0.041,0,0.0198,0,0.4176,0.045,0,0,0,0.5697,0,0,0.0918,0.2016,0.3141,8.0316,0.0603,0,0,0.2,0,4.28,0.46,0,0,0,5.84,0,0,0.94,2.07,3.22,82.36,0.62,0,0.38,0.127,0,0.0198,0,1.6155,0.0783,0.0189,0,0,1.584,0.018,0,0.2565,0.4662,0.513,28.44,0.2997,0.0459,0,0.06,0,4.84,0.23,0.06,0,0,4.75,0.05,0,0.77,1.4,1.54,85.26,0.9,0.14
"NLA06608-1164",417533,212,0.08,0.003,0,0.1791,0,0.1116,0,0,0,0,3.24,0,0,0,0.2637,0,0,0,0,0,4.72,0,2.94,0,0,0,0,85.4,0,0,0,6.95,0,0,0,0,0.08,0.004,0,0.198,0,0.1593,0,0,0,0,4.2336,0,0,0,0.3987,0.0054,0,0,0,0,3.96,0,3.19,0,0,0,0,84.76,0,0,0,7.98,0.11,0,0,0,0.08,0.019,0,0.3492,0,0.7542,0,0,0,0.0306,17.4951,0,0,0,3.6963,0.6966,0,0,0,0,1.52,0,3.28,0,0,0,0.13,75.99,0,0,0,16.06,3.03,0,0,0,0.34,0.194,0,2.4057,0,2.3373,0.0549,0.045,0.0468,0.513,33.2829,0.0072,0,0,13.7205,4.0221,0.9279,0,0,0,4.19,0,4.07,0.1,0.08,0.08,0.89,58.02,0.01,0,0,23.92,7.01,1.62,0,0
"NLA06608-1166",13344284,299,1.71,0.016,0,0.0819,0,0.2799,0,0,0,0,0.0729,0.0792,0.1593,0,0,0,0,0.2511,0.0117,0,8.75,0,29.9,0,0,0,0,7.79,8.46,17.02,0,0,0,0,26.83,1.25,1.7,0.016,0,0.0819,0,0.2808,0,0,0,0,0.0738,0.0801,0.1602,0,0,0,0,0.2511,0.0117,0,8.71,0,29.87,0,0,0,0,7.85,8.52,17.04,0,0,0,0,26.71,1.24,0.58,0.059,0,1.9917,0,0.7938,0.0333,0.0225,0,0,3.1671,0.5895,1.7253,0,0.0333,0,0.0774,1.7334,0.0882,0,19.42,0,7.74,0.32,0.22,0,0,30.88,5.75,16.82,0,0.32,0,0.75,16.9,0.86,0.3,0.103,0,5.9904,0,1.6434,0.0639,0.0225,0,0,13.788,0.8226,6.2721,0.0603,0.0333,0,0.1053,5.3586,0.2574,0,17.4,0,4.77,0.19,0.07,0,0,40.06,2.39,18.22,0.18,0.1,0,0.31,15.57,0.75
"NLA06608-1167",13227430,370,7.65,0.282,0,0.081,0,0.7101,0.504,0.0837,0.0144,0,1.0638,0.0171,0.045,0,0.0108,0.5256,0.1548,0.4266,0.0504,0,2.2,0,19.26,13.67,2.27,0.39,0,28.85,0.46,1.22,0,0.29,14.26,4.2,11.57,1.37,8.69,0.256,0,0.081,0,0.6147,0.4626,0.0765,0.0144,0,0.8568,0.0171,0.0441,0,0.0081,0.3339,0.0819,0.306,0.0504,0,2.75,0,20.86,15.7,2.6,0.49,0,29.07,0.58,1.5,0,0.27,11.33,2.78,10.38,1.71,2.46,0.482,0,0.1323,0,1.683,0.8415,0.1116,0.0162,0,3.8709,0.045,0.072,0.0594,0.1647,4.3749,3.2481,4.797,0.1404,0,0.68,0,8.61,4.3,0.57,0.08,0,19.79,0.23,0.37,0.3,0.84,22.37,16.61,24.53,0.72,2.31,1.217,0,2.0889,0,3.8907,2.2698,0.2457,0.0657,0.045,7.8858,0.1872,0.1584,0.1107,0.3681,12.3534,10.3509,12.2157,0.3951,0,3.97,0,7.39,4.31,0.47,0.12,0.09,14.98,0.36,0.3,0.21,0.7,23.47,19.67,23.21,0.75
"NLA06608-1170",10089124,277,0.19,0.007,0,0.0819,0,0.0414,0,0,0,0,0.126,0.1827,0,3.33,0,0,0,0,0,0,2.18,0,1.1,0,0,0,0,3.35,4.86,0,88.52,0,0,0,0,0,0.17,0.007,0,0.0819,0,0.0414,0,0,0,0,0.1458,0.2061,0,3.6054,0,0,0,0,0,0,2.01,0,1.01,0,0,0,0,3.57,5.05,0,88.35,0,0,0,0,0,0.04,0.009,0,0.0819,0,0.0486,0,0,0,0,4.7628,2.1006,0.0117,17.1027,0,0.0081,0,0.0108,0,0,0.34,0,0.2,0,0,0,0,19.74,8.71,0.05,70.89,0,0.03,0,0.04,0,0.02,0.015,0,0.0819,0,0.1089,0,0,0,0.0063,18.4833,7.0857,0.0333,34.4799,0,0.2286,0,0.0108,0,0,0.14,0,0.18,0,0,0,0.01,30.54,11.71,0.06,56.97,0,0.38,0,0.02,0
"NLA06608-1172",18469408,84,0.75,0.001,0,0.0198,0,0.0036,0,0,0,0,0.0828,0.018,0,0,0.009,0,0,0,0,0,14.89,0,2.71,0,0,0,0,62.26,13.53,0,0,6.77,0,0,0,0,0.15,0.001,0,0.0225,0,0.0144,0,0,0,0,0.4986,0.0279,0,0.0054,0.054,0,0.0396,0,0,0,3.4,0,2.18,0,0,0,0,75.32,4.21,0,0.82,8.16,0,5.98,0,0,0.14,0.012,0,0.1386,0,0.3456,0,0,0,0,5.8041,0.0774,0,0.0783,0.7227,1.4013,0.252,0,0,0,1.57,0,3.92,0,0,0,0,65.81,0.88,0,0.89,8.19,15.89,2.86,0,0,0.17,0.054,0,0.2115,0,1.0971,0.0081,0.0072,0.0063,0,21.168,0.3879,0.018,0.3294,2.6946,4.2669,1.3356,0,0.0045,0,0.67,0,3.48,0.03,0.02,0.02,0,67.13,1.23,0.06,1.04,8.54,13.53,4.24,0,0.01
"NLA06608-1174",1031477,276,3.15,0.176,0,0.3438,0,0.5112,0.2295,0.1179,0.0045,0,0.414,2.2833,0.9603,0.1953,0,0,0,0.522,0.0072,0,6.15,0,9.15,4.11,2.11,0.08,0,7.41,40.85,17.18,3.49,0,0,0,9.34,0.13,2.99,0.181,0,0.3438,0,0.5238,0.2403,0.1215,0.0045,0,0.4959,2.4597,1.0809,0.234,0,0,0,0.5355,0.0081,0,5.68,0,8.66,3.97,2.01,0.07,0,8.2,40.67,17.87,3.87,0,0,0,8.85,0.13,0.78,0.261,0,0.3816,0,0.8442,0.3807,0.1413,0.0045,0.0387,7.3602,11.0043,9.2475,2.205,0.1764,0,0,1.6065,0.1161,0,1.14,0,2.52,1.14,0.42,0.01,0.12,21.97,32.84,27.6,6.58,0.53,0,0,4.79,0.35,0.42,0.333,0,0.4275,0,1.116,0.5049,0.153,0.0045,0.1791,18.072,25.5771,22.0896,7.8498,0.6984,0,0,2.9079,0.1593,0,0.54,0,1.4,0.63,0.19,0.01,0.22,22.66,32.08,27.7,9.84,0.88,0,0,3.65,0.2
"NLA06608-1175",167122195,871,1.42,0.141,0,0.738,0,0.4176,0.2493,0.0396,0,0,1.1214,0,0.0045,0.0675,0.2097,1.3149,5.0085,0.0045,0.7344,0,7.45,0,4.21,2.52,0.4,0,0,11.32,0,0.05,0.68,2.12,13.27,50.54,0.05,7.41,2.27,0.067,0,0.2214,0,0.0936,0.1638,0.0135,0,0,0.5094,0,0.0045,0.0306,0.0504,0.4446,1.0683,0,0.3582,0,7.48,0,3.16,5.54,0.46,0,0,17.22,0,0.15,1.03,1.7,15.03,36.12,0,12.11,1.15,0.227,0,1.4634,0,0.8712,0.333,0.0432,0,0,1.6443,0,0.0045,0.117,0.2718,2.0178,12.0105,0.0198,0.9693,0,7.4,0,4.41,1.68,0.22,0,0,8.32,0,0.02,0.59,1.38,10.21,60.76,0.1,4.9,1.01,0.534,0,5.0184,0,1.7037,0.9576,0.0747,0,0,3.9114,0.054,0.009,0.3663,0.621,4.8069,32.8383,0.0603,2.6352,0,9.46,0,3.21,1.8,0.14,0,0,7.37,0.1,0.02,0.69,1.17,9.06,61.89,0.11,4.97
"NLA06608-1177",8848311,123,3.56,0.014,0,0.0774,0,0.027,0.0162,0.0081,0,0,0,0.2043,0.0036,0.0144,0.0027,0,0,0.0351,0.0045,0,19.69,0,6.87,4.12,2.06,0,0,0,51.98,0.92,3.66,0.69,0,0,8.93,1.15,3.3,0.036,0,0.1143,0,0.1782,0.036,0.0144,0,0,0.009,0.4293,0.0216,0.0693,0.027,0,0,0.1548,0.036,0,10.49,0,16.35,3.3,1.32,0,0,0.83,39.39,1.98,6.36,2.48,0,0,14.2,3.3,11.4,1.206,0,0.162,0,2.0718,2.1141,0.4239,0.0864,0,0.0828,1.9296,0.1224,1.1268,0.3285,0.126,0.3843,1.5426,0.0747,0,1.53,0,19.59,19.99,4.01,0.82,0,0.78,18.25,1.16,10.65,3.11,1.19,3.63,14.59,0.71,10.81,3.772,0,0.3258,0,6.6357,6.5547,1.4166,0.1782,0.0144,0.3852,4.9887,0.387,3.2472,0.8109,0.7065,3.2508,5.823,0.1719,0,0.93,0,19.02,18.78,4.06,0.51,0.04,1.1,14.3,1.11,9.31,2.32,2.02,9.32,16.69,0.49
"NLA06608-1179",14770012,160,13.05,0.098,0,0.018,0,0.2313,0.2169,0.0099,0,0,0.1512,0,0.0072,0,0.0099,0.0918,0,0.0144,0,0,2.4,0,30.8,28.88,1.32,0,0,20.13,0,0.96,0,1.32,12.22,0,1.92,0,15.96,0.225,0,0.018,0,0.3771,0.504,0.0315,0.0018,0,0.2088,0,0.0144,0,0.0234,0.2088,0,0.0225,0,0,1.28,0,26.74,35.74,2.23,0.13,0,14.81,0,1.02,0,1.66,14.81,0,1.6,0,12.46,1.488,0,0.8325,0,1.2267,2.7891,0.3852,0.2124,0.117,1.1619,0.0099,0.2457,0.0495,0.5256,2.2068,1.5237,0.3987,0.2619,0,6.97,0,10.27,23.35,3.22,1.78,0.98,9.73,0.08,2.06,0.41,4.4,18.47,12.75,3.34,2.19,11.03,4.151,0,2.2383,0,3.8952,6.2775,1.827,0.6048,0.2052,3.8709,0.0378,0.7695,0.189,1.9107,5.3028,7.8867,1.4769,1.1538,0,5.95,0,10.35,16.68,4.85,1.61,0.55,10.28,0.1,2.04,0.5,5.08,14.09,20.95,3.92,3.06
"NLA06608-1181",8781643,119,0.26,0.001,0,0.0099,0,0.0045,0,0,0,0,0.171,0.1107,0.0324,0,0.0135,0.0369,0,0.0063,0,0,2.57,0,1.17,0,0,0,0,44.42,28.75,8.42,0,3.51,9.58,0,1.64,0,0.56,0.006,0,0.0513,0,0.1287,0,0,0,0,0.3843,0.1728,0.1422,0.0063,0.0369,0.1008,0,0.0459,0.0018,0,4.79,0,12.02,0,0,0,0,35.88,16.13,13.28,0.59,3.45,9.41,0,4.29,0.17,5.43,0.573,0,0.459,0,1.9557,0.6516,0.3861,0.0225,0,2.2446,1.4319,0.5571,0.0855,0.6705,1.4958,0.1647,0.4086,0.0171,0,4.35,0,18.54,6.18,3.66,0.21,0,21.27,13.57,5.28,0.81,6.35,14.18,1.56,3.87,0.16,7.74,2.699,0,0.8055,0,7.4322,3.2382,1.5255,0.2808,1.1448,6.9732,4.437,1.6209,0.2493,1.7802,3.6675,0.7263,0.9603,0.0432,0,2.31,0,21.3,9.28,4.37,0.8,3.28,19.99,12.72,4.65,0.71,5.1,10.51,2.08,2.75,0.12
